Timestamp,Event,cwnd,sstresh,Phase
2020-04-21 16:34:02.067268,,1465,1465,Congestion Avoidance
2020-04-21 16:34:02.067269,Triple Duplicate,5840,1460,Fast Recovery
2020-04-21 16:34:02.067269,,1460,1460,Congestion Avoidance
2020-04-21 16:34:02.067270,,2920,1460,Congestion Avoidance
2020-04-21 16:34:02.067271,,4380,1460,Congestion Avoidance
2020-04-21 16:34:02.067648,Retransmission,1460,2190,Slow Start
2020-04-21 16:34:02.067805,,2190,2190,Congestion Avoidance
2020-04-21 16:34:02.067806,,3650,2190,Congestion Avoidance
2020-04-21 16:34:02.067807,Triple Duplicate,6205,1825,Fast Recovery
2020-04-21 16:34:02.067808,,1825,1825,Congestion Avoidance
2020-04-21 16:34:02.067809,,3285,1825,Congestion Avoidance
2020-04-21 16:34:02.067810,Triple Duplicate,6022,1642,Fast Recovery
2020-04-21 16:34:02.067811,,1642,1642,Congestion Avoidance
2020-04-21 16:34:02.067811,,3102,1642,Congestion Avoidance
2020-04-21 16:34:02.067812,Triple Duplicate,5931,1551,Fast Recovery
2020-04-21 16:34:02.067813,,1551,1551,Congestion Avoidance
2020-04-21 16:34:02.067814,,3011,1551,Congestion Avoidance
2020-04-21 16:34:02.067814,Triple Duplicate,5885,1505,Fast Recovery
2020-04-21 16:34:02.067815,,1505,1505,Congestion Avoidance
2020-04-21 16:34:02.067816,,2965,1505,Congestion Avoidance
2020-04-21 16:34:02.067817,Triple Duplicate,5862,1482,Fast Recovery
2020-04-21 16:34:02.067818,,1482,1482,Congestion Avoidance
2020-04-21 16:34:02.067818,,2942,1482,Congestion Avoidance
2020-04-21 16:34:02.067819,Triple Duplicate,5851,1471,Fast Recovery
2020-04-21 16:34:02.067820,,1471,1471,Congestion Avoidance
2020-04-21 16:34:02.067821,,2931,1471,Congestion Avoidance
2020-04-21 16:34:02.067821,Triple Duplicate,5845,1465,Fast Recovery
2020-04-21 16:34:02.067822,,1465,1465,Congestion Avoidance
2020-04-21 16:34:02.069886,Retransmission,1460,1460,Congestion Avoidance
2020-04-21 16:34:02.070017,,2920,1460,Congestion Avoidance
2020-04-21 16:34:02.070018,,4380,1460,Congestion Avoidance
2020-04-21 16:34:02.070019,Triple Duplicate,6570,2190,Fast Recovery
2020-04-21 16:34:02.070020,,2190,2190,Congestion Avoidance
2020-04-21 16:34:02.070020,,3650,2190,Congestion Avoidance
2020-04-21 16:34:02.070021,Triple Duplicate,6205,1825,Fast Recovery
2020-04-21 16:34:02.070021,,1825,1825,Congestion Avoidance
2020-04-21 16:34:02.070022,,3285,1825,Congestion Avoidance
2020-04-21 16:34:02.070023,Triple Duplicate,6022,1642,Fast Recovery
2020-04-21 16:34:02.070023,,1642,1642,Congestion Avoidance
2020-04-21 16:34:02.070687,Retransmission,1460,1460,Congestion Avoidance
2020-04-21 16:34:02.070875,,2920,1460,Congestion Avoidance
2020-04-21 16:34:02.070876,,4380,1460,Congestion Avoidance
2020-04-21 16:34:02.070877,Triple Duplicate,6570,2190,Fast Recovery
2020-04-21 16:34:02.070877,,2190,2190,Congestion Avoidance
2020-04-21 16:34:02.070878,,3650,2190,Congestion Avoidance
2020-04-21 16:34:02.070879,,5110,2190,Congestion Avoidance
2020-04-21 16:34:02.070879,Triple Duplicate,6935,2555,Fast Recovery
2020-04-21 16:34:02.070880,,2555,2555,Congestion Avoidance
2020-04-21 16:34:02.070881,Triple Duplicate,5840,1460,Fast Recovery
2020-04-21 16:34:02.070882,,1460,1460,Congestion Avoidance
2020-04-21 16:34:02.070882,,2920,1460,Congestion Avoidance
2020-04-21 16:34:02.070883,Triple Duplicate,5840,1460,Fast Recovery
2020-04-21 16:34:02.070884,,1460,1460,Congestion Avoidance
2020-04-21 16:34:02.070884,,2920,1460,Congestion Avoidance
2020-04-21 16:34:02.070885,Triple Duplicate,5840,1460,Fast Recovery
2020-04-21 16:34:02.070886,,1460,1460,Congestion Avoidance
2020-04-21 16:34:02.070886,,2920,1460,Congestion Avoidance
2020-04-21 16:34:02.070887,Triple Duplicate,5840,1460,Fast Recovery
2020-04-21 16:34:02.070888,,1460,1460,Congestion Avoidance
2020-04-21 16:34:02.070888,,2920,1460,Congestion Avoidance
2020-04-21 16:34:02.072116,Retransmission,1460,1460,Congestion Avoidance
2020-04-21 16:34:02.072252,,2920,1460,Congestion Avoidance
2020-04-21 16:34:02.072253,Triple Duplicate,5840,1460,Fast Recovery
2020-04-21 16:34:02.072253,,1460,1460,Congestion Avoidance
2020-04-21 16:34:02.072254,,2920,1460,Congestion Avoidance
2020-04-21 16:34:02.072255,,4380,1460,Congestion Avoidance
2020-04-21 16:34:02.072256,Triple Duplicate,6570,2190,Fast Recovery
2020-04-21 16:34:02.072256,,2190,2190,Congestion Avoidance
2020-04-21 16:34:02.072257,,3650,2190,Congestion Avoidance
2020-04-21 16:34:02.072258,Triple Duplicate,6205,1825,Fast Recovery
2020-04-21 16:34:02.072258,,1825,1825,Congestion Avoidance
2020-04-21 16:34:02.072356,Retransmission,1460,1460,Congestion Avoidance
2020-04-21 16:34:02.072452,,2920,1460,Congestion Avoidance
2020-04-21 16:34:02.072454,,4380,1460,Congestion Avoidance
2020-04-21 16:34:02.072454,Triple Duplicate,6570,2190,Fast Recovery
2020-04-21 16:34:02.072455,,2190,2190,Congestion Avoidance
2020-04-21 16:34:02.195602,Retransmission,1460,1460,Congestion Avoidance
2020-04-21 16:34:02.195759,,2920,1460,Congestion Avoidance
2020-04-21 16:34:02.195760,,4380,1460,Congestion Avoidance
2020-04-21 16:34:02.195761,Triple Duplicate,6570,2190,Fast Recovery
2020-04-21 16:34:02.195762,,2190,2190,Congestion Avoidance
2020-04-21 16:34:02.195762,,3650,2190,Congestion Avoidance
2020-04-21 16:34:02.195764,Triple Duplicate,6205,1825,Fast Recovery
2020-04-21 16:34:02.195764,,1825,1825,Congestion Avoidance
2020-04-21 16:34:02.195766,,3285,1825,Congestion Avoidance
2020-04-21 16:34:02.195767,Triple Duplicate,6022,1642,Fast Recovery
2020-04-21 16:34:02.195767,,1642,1642,Congestion Avoidance
2020-04-21 16:34:02.195769,,3102,1642,Congestion Avoidance
2020-04-21 16:34:02.195769,Triple Duplicate,5931,1551,Fast Recovery
2020-04-21 16:34:02.195770,,1551,1551,Congestion Avoidance
2020-04-21 16:34:02.195779,,3011,1551,Congestion Avoidance
2020-04-21 16:34:02.195779,Triple Duplicate,5885,1505,Fast Recovery
2020-04-21 16:34:02.195781,,1505,1505,Congestion Avoidance
2020-04-21 16:34:02.195782,,2965,1505,Congestion Avoidance
2020-04-21 16:34:02.196734,Retransmission,1460,1482,Slow Start
2020-04-21 16:34:02.196876,,1482,1482,Congestion Avoidance
2020-04-21 16:34:02.196879,Triple Duplicate,5840,1460,Fast Recovery
2020-04-21 16:34:02.196879,,1460,1460,Congestion Avoidance
2020-04-21 16:34:02.196880,,2920,1460,Congestion Avoidance
2020-04-21 16:34:02.196881,,4380,1460,Congestion Avoidance
2020-04-21 16:34:02.196882,Triple Duplicate,6570,2190,Fast Recovery
2020-04-21 16:34:02.196884,,2190,2190,Congestion Avoidance
2020-04-21 16:34:02.196884,,3650,2190,Congestion Avoidance
2020-04-21 16:34:02.196885,Triple Duplicate,6205,1825,Fast Recovery
2020-04-21 16:34:02.196886,,1825,1825,Congestion Avoidance
2020-04-21 16:34:02.200336,Retransmission,1460,1460,Congestion Avoidance
2020-04-21 16:34:02.200510,,2920,1460,Congestion Avoidance
2020-04-21 16:34:02.200511,,4380,1460,Congestion Avoidance
2020-04-21 16:34:02.200512,Triple Duplicate,6570,2190,Fast Recovery
2020-04-21 16:34:02.200513,,2190,2190,Congestion Avoidance
2020-04-21 16:34:02.200514,,3650,2190,Congestion Avoidance
2020-04-21 16:34:02.200515,Triple Duplicate,6205,1825,Fast Recovery
2020-04-21 16:34:02.200516,,1825,1825,Congestion Avoidance
2020-04-21 16:34:02.200517,,3285,1825,Congestion Avoidance
2020-04-21 16:34:02.200518,,4745,1825,Congestion Avoidance
2020-04-21 16:34:02.200518,Triple Duplicate,6752,2372,Fast Recovery
2020-04-21 16:34:02.200520,,2372,2372,Congestion Avoidance
2020-04-21 16:34:02.200520,Triple Duplicate,5840,1460,Fast Recovery
2020-04-21 16:34:02.200522,,1460,1460,Congestion Avoidance
2020-04-21 16:34:02.200523,,2920,1460,Congestion Avoidance
2020-04-21 16:34:02.200523,Triple Duplicate,5840,1460,Fast Recovery
2020-04-21 16:34:02.200525,,1460,1460,Congestion Avoidance
2020-04-21 16:34:02.200525,,2920,1460,Congestion Avoidance
2020-04-21 16:34:02.200526,Triple Duplicate,5840,1460,Fast Recovery
2020-04-21 16:34:02.200527,,1460,1460,Congestion Avoidance
2020-04-21 16:34:02.200528,,2920,1460,Congestion Avoidance
2020-04-21 16:34:02.200664,Retransmission,1460,1460,Congestion Avoidance
2020-04-21 16:34:02.200751,,2920,1460,Congestion Avoidance
2020-04-21 16:34:02.200752,,4380,1460,Congestion Avoidance
2020-04-21 16:34:02.200753,Triple Duplicate,6570,2190,Fast Recovery
2020-04-21 16:34:02.200754,,2190,2190,Congestion Avoidance
2020-04-21 16:34:02.200755,,3650,2190,Congestion Avoidance
2020-04-21 16:34:02.200756,Triple Duplicate,6205,1825,Fast Recovery
2020-04-21 16:34:02.201422,Retransmission,1460,3102,Slow Start
2020-04-21 16:34:02.201562,,2920,3102,Slow Start
2020-04-21 16:34:02.201563,,3102,3102,Congestion Avoidance
2020-04-21 16:34:02.201565,Triple Duplicate,5931,1551,Fast Recovery
2020-04-21 16:34:02.201565,,1551,1551,Congestion Avoidance
2020-04-21 16:34:02.201566,,3011,1551,Congestion Avoidance
2020-04-21 16:34:02.201567,Triple Duplicate,5885,1505,Fast Recovery
2020-04-21 16:34:02.201568,,1505,1505,Congestion Avoidance
2020-04-21 16:34:02.201569,,2965,1505,Congestion Avoidance
2020-04-21 16:34:02.201570,Triple Duplicate,5862,1482,Fast Recovery
2020-04-21 16:34:02.201570,,1482,1482,Congestion Avoidance
2020-04-21 16:34:02.201572,,2942,1482,Congestion Avoidance
2020-04-21 16:34:02.203044,Retransmission,1460,1471,Slow Start
2020-04-21 16:34:02.203257,,1471,1471,Congestion Avoidance
2020-04-21 16:34:02.203258,,2931,1471,Congestion Avoidance
2020-04-21 16:34:02.203260,Triple Duplicate,5845,1465,Fast Recovery
2020-04-21 16:34:02.203260,,1465,1465,Congestion Avoidance
2020-04-21 16:34:02.203261,,2925,1465,Congestion Avoidance
2020-04-21 16:34:02.203262,Triple Duplicate,5842,1462,Fast Recovery
2020-04-21 16:34:02.203263,,1462,1462,Congestion Avoidance
2020-04-21 16:34:02.203264,,2922,1462,Congestion Avoidance
2020-04-21 16:34:02.203265,Triple Duplicate,5841,1461,Fast Recovery
2020-04-21 16:34:02.203266,,1461,1461,Congestion Avoidance
2020-04-21 16:34:02.203267,,2921,1461,Congestion Avoidance
2020-04-21 16:34:02.203268,Triple Duplicate,5840,1460,Fast Recovery
2020-04-21 16:34:02.203268,,1460,1460,Congestion Avoidance
2020-04-21 16:34:02.203270,,2920,1460,Congestion Avoidance
2020-04-21 16:34:02.203270,Triple Duplicate,5840,1460,Fast Recovery
2020-04-21 16:34:02.203271,,1460,1460,Congestion Avoidance
2020-04-21 16:34:02.203273,,2920,1460,Congestion Avoidance
2020-04-21 16:34:02.203273,Triple Duplicate,5840,1460,Fast Recovery
2020-04-21 16:34:02.203275,,1460,1460,Congestion Avoidance
2020-04-21 16:34:02.203275,,2920,1460,Congestion Avoidance
2020-04-21 16:34:02.203276,Triple Duplicate,5840,1460,Fast Recovery
2020-04-21 16:34:02.203277,,1460,1460,Congestion Avoidance
2020-04-21 16:34:02.203278,,2920,1460,Congestion Avoidance
2020-04-21 16:34:02.203279,Triple Duplicate,5840,1460,Fast Recovery
2020-04-21 16:34:02.203280,,1460,1460,Congestion Avoidance
2020-04-21 16:34:02.203281,,2920,1460,Congestion Avoidance
2020-04-21 16:34:02.203282,Triple Duplicate,5840,1460,Fast Recovery
2020-04-21 16:34:02.203283,,1460,1460,Congestion Avoidance
2020-04-21 16:34:02.203284,,2920,1460,Congestion Avoidance
2020-04-21 16:34:02.203285,Triple Duplicate,5840,1460,Fast Recovery
2020-04-21 16:34:02.203286,,1460,1460,Congestion Avoidance
2020-04-21 16:34:02.203287,,2920,1460,Congestion Avoidance
2020-04-21 16:34:02.203288,Triple Duplicate,5840,1460,Fast Recovery
2020-04-21 16:34:02.208782,Retransmission,1460,2920,Slow Start
2020-04-21 16:34:02.208906,,2920,2920,Congestion Avoidance
2020-04-21 16:34:02.208907,,4380,2920,Congestion Avoidance
2020-04-21 16:34:02.208908,Triple Duplicate,6570,2190,Fast Recovery
2020-04-21 16:34:02.208908,,2190,2190,Congestion Avoidance
2020-04-21 16:34:02.208910,,3650,2190,Congestion Avoidance
2020-04-21 16:34:02.208910,Triple Duplicate,6205,1825,Fast Recovery
2020-04-21 16:34:02.315185,Retransmission,1460,3102,Slow Start
2020-04-21 16:34:02.315269,,2920,3102,Slow Start
2020-04-21 16:34:02.315270,,3102,3102,Congestion Avoidance
2020-04-21 16:34:02.315270,Triple Duplicate,5931,1551,Fast Recovery
2020-04-21 16:34:02.315271,,1551,1551,Congestion Avoidance
2020-04-21 16:34:02.315271,,3011,1551,Congestion Avoidance
2020-04-21 16:34:02.315271,Triple Duplicate,5885,1505,Fast Recovery
2020-04-21 16:34:02.315272,,1505,1505,Congestion Avoidance
2020-04-21 16:34:02.315272,,2965,1505,Congestion Avoidance
2020-04-21 16:34:02.315273,Triple Duplicate,5862,1482,Fast Recovery
2020-04-21 16:34:02.315273,,1482,1482,Congestion Avoidance
2020-04-21 16:34:02.315273,,2942,1482,Congestion Avoidance
2020-04-21 16:34:02.315273,,4402,1482,Congestion Avoidance
2020-04-21 16:34:02.315274,,5862,1482,Congestion Avoidance
2020-04-21 16:34:02.315274,,7322,1482,Congestion Avoidance
2020-04-21 16:34:02.315274,Triple Duplicate,8041,3661,Fast Recovery
2020-04-21 16:34:02.315275,,3661,3661,Congestion Avoidance
2020-04-21 16:34:02.315275,,5121,3661,Congestion Avoidance
2020-04-21 16:34:02.315276,Triple Duplicate,6940,2560,Fast Recovery
2020-04-21 16:34:02.315276,,2560,2560,Congestion Avoidance
2020-04-21 16:34:02.315955,Retransmission,1460,1460,Congestion Avoidance
2020-04-21 16:34:02.316009,,2920,1460,Congestion Avoidance
2020-04-21 16:34:02.316009,,4380,1460,Congestion Avoidance
2020-04-21 16:34:02.316010,,5840,1460,Congestion Avoidance
2020-04-21 16:34:02.316010,,7300,1460,Congestion Avoidance
2020-04-21 16:34:02.316010,Triple Duplicate,8030,3650,Fast Recovery
2020-04-21 16:34:02.316011,Triple Duplicate,9490,3650,Fast Recovery
2020-04-21 16:34:02.316011,,3650,3650,Congestion Avoidance
2020-04-21 16:34:02.316012,,5110,3650,Congestion Avoidance
2020-04-21 16:34:02.316012,Triple Duplicate,6935,2555,Fast Recovery
2020-04-21 16:34:02.316013,Triple Duplicate,8395,2555,Fast Recovery
2020-04-21 16:34:02.316013,,2555,2555,Congestion Avoidance
2020-04-21 16:34:02.316013,,4015,2555,Congestion Avoidance
2020-04-21 16:34:02.319476,Retransmission,1460,2007,Slow Start
2020-04-21 16:34:02.319540,,2007,2007,Congestion Avoidance
2020-04-21 16:34:02.319541,,3467,2007,Congestion Avoidance
2020-04-21 16:34:02.319541,Triple Duplicate,6113,1733,Fast Recovery
2020-04-21 16:34:02.319541,,1733,1733,Congestion Avoidance
2020-04-21 16:34:02.319542,,3193,1733,Congestion Avoidance
2020-04-21 16:34:02.319542,Triple Duplicate,5976,1596,Fast Recovery
2020-04-21 16:34:02.319542,,1596,1596,Congestion Avoidance
2020-04-21 16:34:02.319543,,3056,1596,Congestion Avoidance
2020-04-21 16:34:02.319543,Triple Duplicate,5908,1528,Fast Recovery
2020-04-21 16:34:02.319543,,1528,1528,Congestion Avoidance
2020-04-21 16:34:02.319544,,2988,1528,Congestion Avoidance
2020-04-21 16:34:02.319544,Triple Duplicate,5874,1494,Fast Recovery
2020-04-21 16:34:02.319544,,1494,1494,Congestion Avoidance
2020-04-21 16:34:02.319545,,2954,1494,Congestion Avoidance
2020-04-21 16:34:02.319545,Triple Duplicate,5857,1477,Fast Recovery
2020-04-21 16:34:02.319545,,1477,1477,Congestion Avoidance
2020-04-21 16:34:02.319546,Triple Duplicate,5840,1460,Fast Recovery
2020-04-21 16:34:02.319546,,1460,1460,Congestion Avoidance
2020-04-21 16:34:02.319547,,2920,1460,Congestion Avoidance
2020-04-21 16:34:02.319547,,4380,1460,Congestion Avoidance
2020-04-21 16:34:02.319547,Triple Duplicate,6570,2190,Fast Recovery
2020-04-21 16:34:02.319548,,2190,2190,Congestion Avoidance
2020-04-21 16:34:02.320648,Retransmission,1460,1460,Congestion Avoidance
2020-04-21 16:34:02.320705,,2920,1460,Congestion Avoidance
2020-04-21 16:34:02.320705,,4380,1460,Congestion Avoidance
2020-04-21 16:34:02.320706,Triple Duplicate,6570,2190,Fast Recovery
2020-04-21 16:34:02.320706,,2190,2190,Congestion Avoidance
2020-04-21 16:34:02.320706,,3650,2190,Congestion Avoidance
2020-04-21 16:34:02.320707,Triple Duplicate,6205,1825,Fast Recovery
2020-04-21 16:34:02.320707,,1825,1825,Congestion Avoidance
2020-04-21 16:34:02.320707,,3285,1825,Congestion Avoidance
2020-04-21 16:34:02.320708,,4745,1825,Congestion Avoidance
2020-04-21 16:34:02.320708,Triple Duplicate,6752,2372,Fast Recovery
2020-04-21 16:34:02.320708,,2372,2372,Congestion Avoidance
2020-04-21 16:34:02.320709,,3832,2372,Congestion Avoidance
2020-04-21 16:34:02.320709,,5292,2372,Congestion Avoidance
2020-04-21 16:34:02.320709,Triple Duplicate,7026,2646,Fast Recovery
2020-04-21 16:34:02.320710,Triple Duplicate,8486,2646,Fast Recovery
2020-04-21 16:34:02.320710,,2646,2646,Congestion Avoidance
2020-04-21 16:34:02.320710,,4106,2646,Congestion Avoidance
2020-04-21 16:34:02.320711,Triple Duplicate,6433,2053,Fast Recovery
2020-04-21 16:34:02.320711,,2053,2053,Congestion Avoidance
2020-04-21 16:34:02.325621,Retransmission,1460,1460,Congestion Avoidance
2020-04-21 16:34:02.325684,,2920,1460,Congestion Avoidance
2020-04-21 16:34:02.325684,,4380,1460,Congestion Avoidance
2020-04-21 16:34:02.325685,Triple Duplicate,6570,2190,Fast Recovery
2020-04-21 16:34:02.325685,,2190,2190,Congestion Avoidance
2020-04-21 16:34:02.325686,,3650,2190,Congestion Avoidance
2020-04-21 16:34:02.325686,Triple Duplicate,6205,1825,Fast Recovery
2020-04-21 16:34:02.325686,,1825,1825,Congestion Avoidance
2020-04-21 16:34:02.325687,Triple Duplicate,5840,1460,Fast Recovery
2020-04-21 16:34:02.325687,,1460,1460,Congestion Avoidance
2020-04-21 16:34:02.325687,,2920,1460,Congestion Avoidance
2020-04-21 16:34:02.325688,,4380,1460,Congestion Avoidance
2020-04-21 16:34:02.325688,Triple Duplicate,6570,2190,Fast Recovery
2020-04-21 16:34:02.325689,,2190,2190,Congestion Avoidance
2020-04-21 16:34:02.325689,,3650,2190,Congestion Avoidance
2020-04-21 16:34:02.325689,Triple Duplicate,6205,1825,Fast Recovery
2020-04-21 16:34:02.325690,,1825,1825,Congestion Avoidance
2020-04-21 16:34:02.325690,,3285,1825,Congestion Avoidance
2020-04-21 16:34:02.325691,Triple Duplicate,6022,1642,Fast Recovery
2020-04-21 16:34:02.325691,,1642,1642,Congestion Avoidance
2020-04-21 16:34:02.325691,,3102,1642,Congestion Avoidance
2020-04-21 16:34:02.325692,,4562,1642,Congestion Avoidance
2020-04-21 16:34:02.325692,Triple Duplicate,6661,2281,Fast Recovery
2020-04-21 16:34:02.326364,Retransmission,1460,3330,Slow Start
2020-04-21 16:34:02.326416,,2920,3330,Slow Start
2020-04-21 16:34:02.326416,,3330,3330,Congestion Avoidance
2020-04-21 16:34:02.326416,Triple Duplicate,6045,1665,Fast Recovery
2020-04-21 16:34:02.326417,,1665,1665,Congestion Avoidance
2020-04-21 16:34:02.326417,,3125,1665,Congestion Avoidance
2020-04-21 16:34:02.326418,Triple Duplicate,5942,1562,Fast Recovery
2020-04-21 16:34:02.326418,,1562,1562,Congestion Avoidance
2020-04-21 16:34:02.326419,,3022,1562,Congestion Avoidance
2020-04-21 16:34:02.326419,Triple Duplicate,5891,1511,Fast Recovery
2020-04-21 16:34:02.326420,,1511,1511,Congestion Avoidance
2020-04-21 16:34:02.326420,,2971,1511,Congestion Avoidance
2020-04-21 16:34:02.326421,Triple Duplicate,5865,1485,Fast Recovery
2020-04-21 16:34:02.326421,,1485,1485,Congestion Avoidance
2020-04-21 16:34:02.326422,,2945,1485,Congestion Avoidance
2020-04-21 16:34:02.326422,Triple Duplicate,5852,1472,Fast Recovery
2020-04-21 16:34:02.327111,Retransmission,1460,2926,Slow Start
2020-04-21 16:34:02.327157,,2920,2926,Slow Start
2020-04-21 16:34:02.327157,,2926,2926,Congestion Avoidance
2020-04-21 16:34:02.327158,,4386,2926,Congestion Avoidance
2020-04-21 16:34:02.327158,Triple Duplicate,6573,2193,Fast Recovery
2020-04-21 16:34:02.327158,,2193,2193,Congestion Avoidance
2020-04-21 16:34:02.327159,Triple Duplicate,5840,1460,Fast Recovery
2020-04-21 16:34:02.327159,,1460,1460,Congestion Avoidance
2020-04-21 16:34:02.327160,,2920,1460,Congestion Avoidance
2020-04-21 16:34:02.433140,Retransmission,1460,1460,Congestion Avoidance
2020-04-21 16:34:02.433312,,2920,1460,Congestion Avoidance
2020-04-21 16:34:02.433313,,4380,1460,Congestion Avoidance
2020-04-21 16:34:02.433313,Triple Duplicate,6570,2190,Fast Recovery
2020-04-21 16:34:02.433314,,2190,2190,Congestion Avoidance
2020-04-21 16:34:02.433315,,3650,2190,Congestion Avoidance
2020-04-21 16:34:02.433316,Triple Duplicate,6205,1825,Fast Recovery
2020-04-21 16:34:02.433316,,1825,1825,Congestion Avoidance
2020-04-21 16:34:02.433317,,3285,1825,Congestion Avoidance
2020-04-21 16:34:02.433318,Triple Duplicate,6022,1642,Fast Recovery
2020-04-21 16:34:02.433318,,1642,1642,Congestion Avoidance
2020-04-21 16:34:02.433319,,3102,1642,Congestion Avoidance
2020-04-21 16:34:02.433319,Triple Duplicate,5931,1551,Fast Recovery
2020-04-21 16:34:02.433320,,1551,1551,Congestion Avoidance
2020-04-21 16:34:02.433321,,3011,1551,Congestion Avoidance
2020-04-21 16:34:02.433321,Triple Duplicate,5885,1505,Fast Recovery
2020-04-21 16:34:02.433322,,1505,1505,Congestion Avoidance
